,Country,ID,Mk,Category Type Approved,Category Registered,Mass (kg),CO2 (g/km),W (mm),Steering Axle (mm),Other Axle (mm),Ft,Fm,Engine Capacity (cm3),Engine Power (KW)
9149,FR,3081027,Land rover,M1G,M1G,1911.0,154.0,2874.0,1640.0,1640.0,Diesel,M,1999.0,177.0
9150,FR,3081033,Land rover,M1G,M1G,1911.0,154.0,2874.0,1640.0,1640.0,Diesel,M,1999.0,177.0
9151,FR,3081041,Land rover,M1G,M1G,1911.0,154.0,2874.0,1640.0,1640.0,Diesel,M,1999.0,177.0
9152,FR,3081047,Land rover,M1G,M1G,1911.0,154.0,2874.0,1640.0,1640.0,Diesel,M,1999.0,177.0
9153,FR,3081053,Land rover,M1G,M1G,1911.0,154.0,2874.0,1640.0,1640.0,Diesel,M,1999.0,177.0
9154,FR,3081059,Land rover,M1G,M1G,1911.0,154.0,2874.0,1640.0,1640.0,Diesel,M,1999.0,177.0
9155,FR,3081138,Land rover,M1G,M1G,1911.0,154.0,2874.0,1640.0,1640.0,Diesel,M,1999.0,177.0
9156,FR,3081143,Land rover,M1G,M1G,1911.0,154.0,2874.0,1640.0,1640.0,Diesel,M,1999.0,177.0
9157,FR,3081150,Land rover,M1G,M1G,1911.0,154.0,2874.0,1640.0,1640.0,Diesel,M,1999.0,177.0
9158,BE,1231644,"Volkswagen, vw",M1,M1,1560.0,112.0,2786.0,1561.0,1534.0,Diesel,M,1598.0,85.0
9159,CZ,4103334,Volkswagen,M1,M1,1362.0,130.0,2670.0,1533.0,1504.0,Petrol,M,1395.0,92.0
9160,FR,4799814,Volkswagen,M1,M1,1152.0,95.0,2456.0,1441.0,1441.0,Diesel,M,1422.0,55.0
9161,BG,1356346,Volkswagen,M1,M1,1436.0,128.0,2786.0,1561.0,1534.0,Petrol,M,1197.0,81.0
9162,FR,4731253,Volkswagen,M1G,M1G,1723.0,149.0,2677.0,1576.0,1576.0,Diesel,M,1968.0,140.0
9163,DK,748476,Volkswagen,M1,M1,1505.0,126.0,2786.0,1561.0,1534.0,Petrol,M,1395.0,110.0
9164,FR,4796916,Volkswagen,M1,M1,1151.0,95.0,2456.0,1441.0,1441.0,Diesel,M,1422.0,66.0
9165,FR,4822998,Volkswagen,M1,M1,1247.0,120.0,2620.0,1527.0,1527.0,Petrol,M,1395.0,92.0
9166,HR,414741,Volkswagen,M1,M1,1444.0,105.0,2786.0,1578.0,1562.0,Diesel,M,1598.0,88.0
9167,FR,4852339,Volkswagen,M1,M1,1362.0,127.0,2670.0,1533.0,1533.0,Petrol,M,1395.0,92.0
9168,FR,4825502,Volkswagen,M1,M1,1321.0,103.0,2620.0,1527.0,1527.0,Diesel,M,1598.0,81.0
9169,FR,4748215,Volkswagen,M1,M1,1615.0,129.0,2677.0,1579.0,1579.0,Diesel,M,1968.0,110.0
9170,BE,1235935,"Volkswagen, vw",M1,M1,1055.0,108.0,2456.0,1441.0,1434.0,Petrol,M,999.0,55.0
9171,FR,4819328,Volkswagen,M1,M1,1291.0,119.0,2620.0,1533.0,1533.0,Petrol,M,1395.0,92.0
9172,FR,4720855,Volkswagen,M1,M1,1571.0,121.0,2786.0,1561.0,1561.0,Diesel,M,1968.0,110.0
9173,FR,4861195,Volkswagen,M1,M1,1105.0,108.0,2551.0,1499.0,1499.0,Petrol,M,999.0,48.0
9174,FR,4745887,Volkswagen,M1,M1,1270.0,117.0,2590.0,1538.0,1538.0,Petrol,M,999.0,85.0
9175,BE,1233454,"Volkswagen, vw",M1,M1,1391.0,117.0,2620.0,1533.0,1503.0,Diesel,M,1968.0,110.0
9176,FR,4778527,Volkswagen,M1,M1,1151.0,95.0,2456.0,1441.0,1441.0,Diesel,M,1422.0,66.0
9177,DK,676441,Volkswagen,M1,M1,1238.0,108.0,2456.0,1441.0,1434.0,Petrol,M,1395.0,110.0
9178,FR,4817062,Volkswagen,M1,M1,1247.0,122.0,2620.0,1527.0,1527.0,Petrol,M,1395.0,92.0
9179,FR,4809033,Volkswagen,M1,M1,1343.0,102.0,2620.0,1533.0,1533.0,Diesel,M,1598.0,85.0
9180,RO,2144074,Volkswagen,M1,M1,1107.0,109.0,2456.0,1441.0,1434.0,Petrol,M,1197.0,66.0
9181,FR,4831857,Volkswagen,M1,M1,1343.0,102.0,2620.0,1533.0,1533.0,Diesel,M,1598.0,85.0
9182,SI,2540810,Volkswagen,M1,M1,1145.0,103.0,2551.0,1499.0,1483.0,Petrol,M,999.0,70.0
9183,FR,4858968,Volkswagen,M1,M1,1323.0,106.0,2620.0,1533.0,1533.0,Diesel,M,1598.0,85.0
9184,FR,4837574,Volkswagen,M1,M1,1291.0,119.0,2620.0,1533.0,1533.0,Petrol,M,1395.0,92.0
9185,FR,4728277,Volkswagen,M1G,M1G,1641.0,141.0,2677.0,1576.0,1576.0,Diesel,M,1968.0,110.0
9186,FR,4791493,Volkswagen,M1,M1,1151.0,95.0,2456.0,1441.0,1441.0,Diesel,M,1422.0,66.0
9187,FR,4805550,Volkswagen,M1,M1,1845.0,141.0,2920.0,1559.0,1559.0,Diesel,M,1968.0,135.0
9188,FR,4755227,Volkswagen,M1,M1,1504.0,130.0,2540.0,1569.0,1569.0,Petrol,M,1395.0,110.0
9189,FR,4738852,Volkswagen,M1,M1,1615.0,129.0,2677.0,1579.0,1579.0,Diesel,M,1968.0,110.0
9190,FR,4797622,Volkswagen,M1,M1,1050.0,114.0,2456.0,1441.0,1441.0,Petrol,M,999.0,44.0
9191,FR,4755910,Volkswagen,M1,M1,1484.0,116.0,2538.0,1570.0,1570.0,Diesel,M,1968.0,81.0
9192,SI,2553825,Volkswagen,M1,M1,1574.0,123.0,2677.0,1579.0,1570.0,Diesel,M,1968.0,85.0
9193,FR,4848496,Volkswagen,M1,M1,1105.0,108.0,2548.0,1499.0,1499.0,Petrol,M,999.0,48.0
9194,FR,4846592,Volkswagen,M1,M1,1417.0,110.0,2670.0,1533.0,1533.0,Diesel,M,1598.0,85.0
9195,FR,4841687,Volkswagen,M1,M1,1291.0,119.0,2620.0,1533.0,1533.0,Petrol,M,1395.0,92.0
9196,DK,578144,Volkswagen,M1,M1,1316.0,123.0,2620.0,1533.0,1504.0,Petrol,M,1395.0,92.0
9197,RO,2105722,Volkswagen,M1,M1,2162.0,164.0,3400.0,1624.0,1630.0,Diesel,M,1968.0,150.0
9198,DK,568851,Volkswagen,M1,M1,1111.0,98.0,2455.0,1453.0,1446.0,Petrol,M,999.0,70.0
9199,FR,4755600,Volkswagen,M1,M1,1395.0,127.0,2538.0,1570.0,1570.0,Petrol,M,1197.0,77.0
9200,DK,682180,Volkswagen,M1,M1,1505.0,126.0,2786.0,1561.0,1534.0,Petrol,M,1395.0,110.0
9201,FR,4785484,Volkswagen,M1,M1,1139.0,109.0,2456.0,1441.0,1441.0,Petrol,M,1197.0,66.0
9202,FR,4805269,Volkswagen,M1,M1,1107.0,109.0,2456.0,1441.0,1441.0,Petrol,M,1197.0,66.0
9203,DK,610459,Volkswagen,M1,M1,1002.0,101.0,2407.0,1412.0,1408.0,Petrol,M,999.0,66.0
9204,FR,4718067,Volkswagen,M1,M1,1519.0,128.0,3006.0,1537.0,1537.0,Diesel,M,1968.0,75.0
9205,FR,4770780,Volkswagen,M1,M1,1735.0,152.0,2786.0,1578.0,1578.0,Diesel,M,1968.0,176.0
9206,CZ,4109101,Volkswagen,M1,M1,1332.0,123.0,2620.0,1533.0,1502.0,Petrol,M,1395.0,110.0
9207,FR,4719176,Volkswagen,M1,M1,1571.0,121.0,2786.0,1561.0,1561.0,Diesel,M,1968.0,110.0
9208,DK,622202,Volkswagen,M1,M1,1238.0,111.0,2456.0,1441.0,1434.0,Petrol,M,1395.0,110.0
9209,SI,2568968,Volkswagen,M1,M1,1571.0,121.0,2786.0,1561.0,1534.0,Diesel,M,1968.0,110.0
9210,FR,4837584,Volkswagen,M1,M1,1362.0,127.0,2670.0,1533.0,1533.0,Petrol,M,1395.0,92.0
9211,DK,713646,Volkswagen,M1,M1,934.0,96.0,2407.0,1412.0,1408.0,Petrol,M,999.0,44.0
9212,FR,4760037,Volkswagen,M1,M1,1382.0,122.0,2540.0,1569.0,1569.0,Petrol,M,1197.0,77.0
9213,CZ,4004616,Volkswagen,M1,M1,1050.0,116.0,2456.0,1441.0,1434.0,Petrol,M,999.0,55.0
9214,FR,4798327,Volkswagen,M1,M1,1107.0,109.0,2456.0,1441.0,1441.0,Petrol,M,1197.0,66.0
9215,BE,1258031,"Volkswagen, vw",M1,M1,1568.0,123.0,2677.0,1579.0,1570.0,Diesel,M,1968.0,110.0
9216,BE,1291848,"Volkswagen, vw",M1,M1,1343.0,102.0,2620.0,1533.0,1503.0,Diesel,M,1598.0,85.0
9217,CZ,3928070,Volkswagen,M1,M1,1482.0,132.0,2786.0,1561.0,1534.0,Petrol,M,1395.0,110.0
9218,FR,4720408,Volkswagen,M1,M1,1615.0,121.0,2786.0,1561.0,1561.0,Diesel,M,1968.0,110.0
9219,CZ,3932080,Volkswagen,M1,M1,1519.0,123.0,3006.0,1537.0,1538.0,Diesel,M,1968.0,75.0
9220,FR,4836305,Volkswagen,M1,M1,1429.0,127.0,2626.0,1527.0,1527.0,Diesel,M,1968.0,135.0
9221,DK,714138,Volkswagen,M1,M1,934.0,96.0,2407.0,1412.0,1408.0,Petrol,M,999.0,44.0
9222,FR,4845412,Volkswagen,M1,M1,1343.0,102.0,2620.0,1533.0,1533.0,Diesel,M,1598.0,85.0
9223,FR,4716338,Volkswagen,M1,M1,1595.0,119.0,2786.0,1561.0,1561.0,Diesel,M,1968.0,110.0
9224,BE,1296858,"Volkswagen, vw",M1,M1,928.0,101.0,2407.0,1412.0,1408.0,Petrol,M,999.0,55.0
9225,BE,1243781,"Volkswagen, vw",M1,M1,1868.0,159.0,3000.0,1622.0,1628.0,Diesel,M,1968.0,110.0
9226,FR,4721957,Volkswagen,M1,M1,1505.0,126.0,2786.0,1561.0,1561.0,Petrol,M,1395.0,110.0
9227,FR,4761329,Volkswagen,M1,M1,1475.0,106.0,2786.0,1578.0,1578.0,Diesel,M,1968.0,110.0
9228,FR,4760134,Volkswagen,M1,M1,1505.0,110.0,2786.0,1578.0,1578.0,Diesel,M,1968.0,110.0
9229,BE,1301692,"Volkswagen, vw",M1,M1,1251.0,112.0,2620.0,1527.0,1496.0,Petrol,M,1197.0,81.0
9230,FR,4761766,Volkswagen,M1G,M1G,1645.0,170.0,2677.0,1576.0,1576.0,Petrol,M,1984.0,132.0
9231,FR,4765945,Volkswagen,M1,M1,1151.0,95.0,2456.0,1441.0,1441.0,Diesel,M,1422.0,66.0
9232,BE,1237192,"Volkswagen, vw",M1,M1,1055.0,108.0,2456.0,1441.0,1434.0,Petrol,M,999.0,55.0
9233,FR,4771561,Volkswagen,M1,M1,1107.0,109.0,2456.0,1441.0,1441.0,Petrol,M,1197.0,66.0
9234,DK,719533,Volkswagen,M1,M1,934.0,96.0,2407.0,1412.0,1408.0,Petrol,M,999.0,44.0
9235,FR,4731020,Volkswagen,M1,M1,1539.0,119.0,2786.0,1561.0,1561.0,Diesel,M,1598.0,85.0
9236,DK,629244,Volkswagen,M1,M1,1451.0,119.0,2786.0,1578.0,1562.0,Petrol,M,1395.0,110.0
9237,BE,1246531,"Volkswagen, vw",M1,M1,1055.0,108.0,2456.0,1441.0,1434.0,Petrol,M,999.0,55.0
9238,BE,1295823,"Volkswagen, vw",M1,M1,937.0,100.0,2407.0,1412.0,1408.0,Petrol,M,999.0,44.0
9239,FR,4746288,Volkswagen,M1,M1,1395.0,127.0,2540.0,1569.0,1569.0,Petrol,M,1395.0,110.0
9240,FR,4834691,Volkswagen,M1,M1,1235.0,114.0,2620.0,1527.0,1527.0,Petrol,M,1197.0,81.0
9241,BE,1305787,"Volkswagen, vw",M1,M1,1235.0,114.0,2620.0,1527.0,1496.0,Petrol,M,1197.0,81.0
9242,FR,4786586,Volkswagen,M1,M1,1107.0,109.0,2456.0,1441.0,1441.0,Petrol,M,1197.0,66.0
9243,DK,586456,Volkswagen,M1,M1,940.0,95.0,2407.0,1412.0,1408.0,Petrol,M,999.0,44.0
9244,RO,2156791,Volkswagen,M1G,M1G,1673.0,149.0,2677.0,1576.0,1566.0,Diesel,M,1968.0,110.0
9245,BE,1251224,"Volkswagen, vw",M1,M1,1615.0,129.0,2677.0,1579.0,1570.0,Diesel,M,1968.0,110.0
9246,FR,4851295,Volkswagen,M1,M1,1360.0,114.0,2620.0,1533.0,1533.0,Petrol,M,1498.0,110.0
9247,BE,1230971,"Volkswagen, vw",M1,M1,1595.0,119.0,2786.0,1561.0,1534.0,Diesel,M,1968.0,110.0
9248,FR,4824703,Volkswagen,M1,M1,1454.0,119.0,2620.0,1533.0,1533.0,Diesel,M,1968.0,110.0
9249,FR,4839341,Volkswagen,M1,M1,1321.0,102.0,2620.0,1533.0,1533.0,Diesel,M,1598.0,85.0
9250,FR,4745685,Volkswagen,M1G,M1G,1673.0,149.0,2677.0,1576.0,1576.0,Diesel,M,1968.0,110.0
9251,FR,4790515,Volkswagen,M1,M1,1107.0,109.0,2456.0,1441.0,1441.0,Petrol,M,1197.0,66.0
9252,BE,1271034,"Volkswagen, vw",M1,M1,1485.0,107.0,2786.0,1578.0,1562.0,Diesel,M,1598.0,88.0
9253,CZ,3958180,Volkswagen,M1,M1,1475.0,109.0,2786.0,1578.0,1562.0,Diesel,M,1968.0,110.0
9254,BE,1271632,"Volkswagen, vw",M1,M1,1237.0,109.0,2620.0,1533.0,1503.0,Petrol,M,999.0,81.0
9255,FR,4843794,Volkswagen,M1,M1,1438.0,124.0,2626.0,1533.0,1533.0,Diesel,M,1968.0,135.0
9256,FR,4736681,Volkswagen,M1G,M1G,1673.0,149.0,2677.0,1576.0,1576.0,Diesel,M,1968.0,110.0
9257,DK,702061,Volkswagen,M1,M1,1111.0,98.0,2455.0,1453.0,1446.0,Petrol,M,999.0,70.0
9258,CZ,4001927,Volkswagen,M1G,M1G,1592.0,163.0,2677.0,1576.0,1566.0,Petrol,M,1395.0,110.0
9259,FR,4740381,Volkswagen,M1G,M1,1592.0,163.0,2677.0,1576.0,1576.0,Petrol,M,1395.0,110.0
9260,DK,575567,Volkswagen,M1,M1,1615.0,36.0,2630.0,1533.0,1503.0,Petrol/electric,M,1395.0,110.0
9261,FR,4823311,Volkswagen,M1,M1,1268.0,122.0,2620.0,1533.0,1533.0,Petrol,M,1395.0,92.0
9262,BE,1259380,"Volkswagen, vw",M1,M1,1568.0,125.0,2677.0,1579.0,1570.0,Diesel,M,1968.0,110.0
9263,BE,1240706,"Volkswagen, vw",M1,M1,1343.0,102.0,2620.0,1533.0,1503.0,Diesel,M,1598.0,85.0
9264,FR,4785896,Volkswagen,M1,M1,1050.0,114.0,2456.0,1441.0,1441.0,Petrol,M,999.0,44.0
9265,BE,1264267,"Volkswagen, vw",M1,M1,1505.0,110.0,2786.0,1578.0,1562.0,Diesel,M,1968.0,110.0
9266,BE,1263841,"Volkswagen, vw",M1,M1,1574.0,123.0,2677.0,1579.0,1570.0,Diesel,M,1968.0,85.0
9267,FR,4791301,Volkswagen,M1,M1,1107.0,109.0,2456.0,1441.0,1441.0,Petrol,M,1197.0,66.0
9268,DK,701637,Volkswagen,M1,M1,1224.0,110.0,2456.0,1441.0,1434.0,Petrol,M,1395.0,110.0
9269,FR,4837260,Volkswagen,M1,M1,1343.0,102.0,2620.0,1533.0,1533.0,Diesel,M,1598.0,85.0
9270,BE,1227425,"Volkswagen, vw",M1,M1,1651.0,116.0,3006.0,1537.0,1538.0,Ng-biomethane,M,1395.0,81.0
9271,FR,4758122,Volkswagen,M1,M1,1421.0,125.0,2538.0,1570.0,1570.0,Petrol,M,1197.0,77.0
9272,SI,2554834,Volkswagen,M1,M1,1323.0,106.0,2620.0,1533.0,1503.0,Diesel,M,1598.0,85.0
9273,FR,4835528,Volkswagen,M1,M1,1343.0,102.0,2620.0,1533.0,1533.0,Diesel,M,1598.0,85.0
9274,FR,4726045,Volkswagen,M1,M1,1615.0,129.0,2677.0,1579.0,1579.0,Diesel,M,1968.0,110.0
9275,FR,4703512,Volkswagen,M1,M1,1967.0,158.0,3000.0,1622.0,1622.0,Diesel,M,1968.0,110.0
9276,BE,1288386,"Volkswagen, vw",M1,M1,1105.0,110.0,2551.0,1499.0,1483.0,Petrol,M,999.0,48.0
9277,FR,4833575,Volkswagen,M1,M1,1268.0,122.0,2620.0,1533.0,1533.0,Petrol,M,1395.0,92.0
9278,BE,1233462,"Volkswagen, vw",M1,M1,1457.0,109.0,2682.0,1537.0,1528.0,Diesel,M,1968.0,75.0
9279,CZ,3950599,Volkswagen,M1,M1,1705.0,135.0,2789.0,1578.0,1561.0,Diesel,M,1968.0,140.0
9280,SI,2529128,Volkswagen,M1,M1,1324.0,121.0,2670.0,1533.0,1504.0,Petrol,M,1197.0,81.0
9281,FR,4792783,Volkswagen,M1,M1,1107.0,109.0,2456.0,1441.0,1441.0,Petrol,M,1197.0,66.0
9282,BE,1299517,"Volkswagen, vw",M1,M1,1321.0,103.0,2620.0,1527.0,1496.0,Diesel,M,1598.0,81.0
9283,FR,4809064,Volkswagen,M1,M1,1247.0,120.0,2620.0,1527.0,1527.0,Petrol,M,1395.0,92.0
9284,FR,4738312,Volkswagen,M1G,M1G,1673.0,149.0,2677.0,1576.0,1576.0,Diesel,M,1968.0,110.0
9285,FR,4765407,Volkswagen,M1,M1,1165.0,97.0,2456.0,1441.0,1441.0,Diesel,M,1422.0,66.0
9286,FR,4814920,Volkswagen,M1,M1,926.0,101.0,2407.0,1412.0,1412.0,Petrol,M,999.0,44.0
9287,FR,4802971,Volkswagen,M1,M1,1050.0,114.0,2456.0,1441.0,1441.0,Petrol,M,999.0,44.0
9288,FR,4815261,Volkswagen,M1,M1,1321.0,103.0,2620.0,1527.0,1527.0,Diesel,M,1598.0,81.0
9289,FR,4790266,Volkswagen,M1,M1,1050.0,114.0,2456.0,1441.0,1441.0,Petrol,M,999.0,44.0
9290,BE,1290070,"Volkswagen, vw",M1,M1,1145.0,101.0,2551.0,1499.0,1483.0,Petrol,M,999.0,70.0
9291,CZ,4012950,Volkswagen,M1,M1,1930.0,159.0,3400.0,1622.0,1628.0,Diesel,M,1968.0,110.0
9292,FR,4776396,Volkswagen,M1,M1,1505.0,110.0,2786.0,1578.0,1578.0,Diesel,M,1968.0,110.0
9293,BE,1236096,"Volkswagen, vw",M1,M1,1324.0,121.0,2670.0,1533.0,1504.0,Petrol,M,1197.0,81.0
9294,FR,4415551,Audi,M1,M1,1395.0,120.0,2621.0,1534.0,1534.0,Diesel,M,1968.0,110.0
9295,FR,4415552,Audi,M1,M1,1335.0,106.0,2621.0,1534.0,1534.0,Diesel,M,1598.0,85.0
9296,FR,4415553,Audi,M1,M1,1320.0,109.0,2618.0,1538.0,1538.0,Petrol,M,1395.0,110.0
9297,FR,4415554,Audi,M1,M1,1395.0,116.0,2621.0,1534.0,1534.0,Diesel,M,1968.0,110.0
9298,FR,4415555,Audi,M1,M1,1360.0,104.0,2621.0,1534.0,1534.0,Diesel,M,1598.0,81.0
9299,FR,4415556,Audi,M1,M1,1335.0,106.0,2621.0,1534.0,1534.0,Diesel,M,1598.0,85.0
9300,FR,4415557,Audi,M1,M1,1320.0,113.0,2618.0,1538.0,1538.0,Petrol,M,1395.0,110.0
9301,FR,4415558,Audi,M1,M1,1380.0,112.0,2621.0,1534.0,1534.0,Diesel,M,1968.0,110.0
9302,FR,4415559,Audi,M1,M1,1360.0,107.0,2621.0,1534.0,1534.0,Diesel,M,1598.0,85.0
9303,FR,4415560,Audi,M1,M1,1500.0,131.0,2621.0,1534.0,1534.0,Diesel,M,1968.0,135.0
9304,FR,4415561,Audi,M1,M1,1380.0,105.0,2621.0,1534.0,1534.0,Diesel,M,1968.0,110.0
9305,FR,4415562,Audi,M1,M1,1415.0,119.0,2621.0,1534.0,1534.0,Diesel,M,1968.0,110.0
9306,FR,4415563,Audi,M1,M1,1495.0,108.0,2594.0,1538.0,1538.0,Diesel,M,1598.0,81.0
9307,FR,4415564,Audi,M1,M1,1305.0,112.0,2621.0,1534.0,1534.0,Petrol,M,1395.0,110.0
9308,FR,4415565,Audi,M1,M1,1385.0,112.0,2586.0,1534.0,1534.0,Diesel,M,1968.0,110.0
9309,FR,4415566,Audi,M1,M1,1395.0,120.0,2621.0,1534.0,1534.0,Diesel,M,1968.0,110.0
9310,FR,4415567,Audi,M1,M1,1365.0,98.0,2618.0,1538.0,1538.0,Diesel,M,1598.0,81.0
9311,FR,4415568,Audi,M1,M1,1275.0,114.0,2586.0,1534.0,1534.0,Petrol,M,1498.0,110.0
9312,FR,4415569,Audi,M1,M1,1360.0,103.0,2621.0,1534.0,1534.0,Diesel,M,1598.0,85.0
9313,FR,4415570,Audi,M1,M1,1380.0,105.0,2621.0,1534.0,1534.0,Diesel,M,1968.0,110.0
9314,FR,4415571,Audi,M1,M1,1360.0,107.0,2621.0,1534.0,1534.0,Diesel,M,1598.0,85.0
9315,FR,4415572,Audi,M1,M1,1395.0,120.0,2621.0,1534.0,1534.0,Diesel,M,1968.0,110.0
9316,FR,4415573,Audi,M1,M1,1385.0,107.0,2618.0,1538.0,1538.0,Diesel,M,1968.0,110.0
9317,FR,4415574,Audi,M1,M1,1275.0,109.0,2586.0,1534.0,1534.0,Petrol,M,1395.0,110.0
9318,FR,4415575,Audi,M1,M1,1360.0,99.0,2621.0,1534.0,1534.0,Diesel,M,1598.0,81.0
9319,FR,4415576,Audi,M1,M1,1360.0,99.0,2621.0,1534.0,1534.0,Diesel,M,1598.0,81.0
9320,FR,4415577,Audi,M1,M1,1415.0,116.0,2621.0,1534.0,1534.0,Diesel,M,1968.0,110.0
9321,FR,4415578,Audi,M1,M1,1365.0,98.0,2618.0,1538.0,1538.0,Diesel,M,1598.0,81.0
9322,FR,4415579,Audi,M1,M1,1255.0,108.0,2621.0,1534.0,1534.0,Petrol,M,999.0,85.0
9323,FR,4415580,Audi,M1,M1,1315.0,114.0,2621.0,1534.0,1534.0,Petrol,M,1498.0,110.0
9324,FR,4415581,Audi,M1,M1,1350.0,107.0,2621.0,1534.0,1534.0,Diesel,M,1598.0,81.0
9325,FR,4415582,Audi,M1,M1,1380.0,109.0,2621.0,1534.0,1534.0,Diesel,M,1968.0,110.0
9326,FR,4415583,Audi,M1,M1,1415.0,116.0,2621.0,1534.0,1534.0,Diesel,M,1968.0,110.0
9327,FR,4415584,Audi,M1,M1,1355.0,107.0,2618.0,1538.0,1538.0,Diesel,M,1598.0,81.0
9328,FR,4415585,Audi,M1,M1,1370.0,120.0,2586.0,1534.0,1534.0,Diesel,M,1968.0,110.0
9329,FR,4415586,Audi,M1,M1,1380.0,109.0,2621.0,1534.0,1534.0,Diesel,M,1968.0,110.0
9330,FR,4415587,Audi,M1,M1,1380.0,108.0,2621.0,1534.0,1534.0,Diesel,M,1968.0,110.0
9331,FR,4415588,Audi,M1,M1,1415.0,119.0,2621.0,1534.0,1534.0,Diesel,M,1968.0,110.0
9332,FR,4415589,Audi,M1,M1,1320.0,113.0,2618.0,1538.0,1538.0,Petrol,M,1395.0,110.0
9333,FR,4415590,Audi,M1,M1,1360.0,99.0,2621.0,1534.0,1534.0,Diesel,M,1598.0,81.0
9334,FR,4415591,Audi,M1,M1,1380.0,112.0,2621.0,1534.0,1534.0,Diesel,M,1968.0,110.0
9335,FR,4415592,Audi,M1,M1,1390.0,130.0,2621.0,1534.0,1534.0,Petrol,M,1984.0,140.0
9336,FR,4415593,Audi,M1,M1,1315.0,114.0,2621.0,1534.0,1534.0,Petrol,M,1498.0,110.0
9337,FR,4415594,Audi,M1,M1,1370.0,120.0,2586.0,1534.0,1534.0,Diesel,M,1968.0,110.0
9338,FR,3081156,Land rover,M1G,M1G,1911.0,154.0,2874.0,1640.0,1640.0,Diesel,M,1999.0,177.0
9339,FR,3081162,Land rover,M1G,M1G,1911.0,154.0,2874.0,1640.0,1640.0,Diesel,M,1999.0,177.0
9340,FR,3081169,Land rover,M1G,M1G,1911.0,154.0,2874.0,1640.0,1640.0,Diesel,M,1999.0,177.0
9341,FR,3081175,Land rover,M1G,M1G,1911.0,154.0,2874.0,1640.0,1640.0,Diesel,M,1999.0,177.0
9342,FR,3081183,Land rover,M1G,M1G,1900.0,142.0,2874.0,1640.0,1640.0,Diesel,M,1999.0,132.0
9343,FR,3081189,Land rover,M1G,M1G,1911.0,154.0,2874.0,1640.0,1640.0,Diesel,M,1999.0,177.0
9344,FR,3081195,Land rover,M1G,M1G,1911.0,154.0,2874.0,1640.0,1640.0,Diesel,M,1999.0,177.0
9345,FR,3081314,Land rover,M1G,M1G,1900.0,142.0,2874.0,1640.0,1640.0,Diesel,M,1999.0,132.0
9346,FR,3081329,Land rover,M1G,M1G,1900.0,142.0,2874.0,1640.0,1640.0,Diesel,M,1999.0,132.0
9347,FR,3081337,Land rover,M1G,M1G,1900.0,142.0,2874.0,1640.0,1640.0,Diesel,M,1999.0,132.0
9348,FR,3081342,Land rover,M1G,M1G,1911.0,154.0,2874.0,1640.0,1640.0,Diesel,M,1999.0,177.0
9349,FR,3081351,Land rover,M1G,M1G,1900.0,142.0,2874.0,1640.0,1640.0,Diesel,M,1999.0,132.0
9350,FR,3081357,Land rover,M1G,M1G,1911.0,154.0,2874.0,1640.0,1640.0,Diesel,M,1999.0,177.0
9351,FR,3081393,Land rover,M1G,M1G,1911.0,154.0,2874.0,1644.0,1644.0,Diesel,M,1999.0,177.0
9352,FR,3081400,Land rover,M1G,M1G,1900.0,142.0,2874.0,1640.0,1640.0,Diesel,M,1999.0,132.0
9353,FR,3081405,Land rover,M1G,M1G,1911.0,154.0,2874.0,1640.0,1640.0,Diesel,M,1999.0,177.0
9354,FR,3081415,Land rover,M1G,M1G,1900.0,142.0,2874.0,1640.0,1640.0,Diesel,M,1999.0,132.0
9355,FR,3081451,Land rover,M1G,M1G,1911.0,154.0,2874.0,1640.0,1640.0,Diesel,M,1999.0,177.0
9356,FR,3081457,Land rover,M1G,M1G,1900.0,142.0,2874.0,1640.0,1640.0,Diesel,M,1999.0,132.0
9357,FR,3081464,Land rover,M1G,M1G,1911.0,154.0,2874.0,1644.0,1644.0,Diesel,M,1999.0,177.0
9358,FR,3081472,Land rover,M1G,M1G,1900.0,142.0,2874.0,1640.0,1640.0,Diesel,M,1999.0,132.0
9359,FR,3081607,Land rover,M1G,M1G,1900.0,142.0,2874.0,1640.0,1640.0,Diesel,M,1999.0,132.0
9360,FR,3081614,Land rover,M1G,M1G,1900.0,142.0,2874.0,1640.0,1640.0,Diesel,M,1999.0,132.0
9361,FR,3081657,Land rover,M1G,M1G,1911.0,154.0,2874.0,1640.0,1640.0,Diesel,M,1999.0,177.0
9362,FR,3081662,Land rover,M1G,M1G,1911.0,154.0,2874.0,1640.0,1640.0,Diesel,M,1999.0,177.0
9363,FR,3081670,Land rover,M1G,M1G,1911.0,154.0,2874.0,1640.0,1640.0,Diesel,M,1999.0,177.0
9364,FR,3081677,Land rover,M1G,M1G,1911.0,154.0,2874.0,1640.0,1640.0,Diesel,M,1999.0,177.0
9365,FR,3081684,Land rover,M1G,M1G,1911.0,154.0,2874.0,1640.0,1640.0,Diesel,M,1999.0,177.0
9366,FR,3081692,Land rover,M1G,M1G,1911.0,154.0,2874.0,1640.0,1640.0,Diesel,M,1999.0,177.0
9367,FR,3081698,Land rover,M1G,M1G,1900.0,142.0,2874.0,1640.0,1640.0,Diesel,M,1999.0,132.0
9368,FR,3081703,Land rover,M1G,M1G,1911.0,154.0,2874.0,1640.0,1640.0,Diesel,M,1999.0,177.0
9369,FR,3081733,Land rover,M1G,M1G,1900.0,142.0,2874.0,1640.0,1640.0,Diesel,M,1999.0,132.0
