,ID,MS,Mp,Mh,Man,MMS,TAN,T,Va,Ve,Mk,Cn,Ct,Cr,m (kg),Enedc (g/km),W (mm),At1 (mm),At2 (mm),Ft,Fm,ec (cm3),ep (KW)
15365,3344600,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2001/116*0291*53,5J,ABCHYAX01,NFM5FM5CF007N617,SKODA,FABIA,M1,M1,1080.0,110.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
15366,3344602,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2001/116*0291*51,5J,ABCHYAX01,NFM5FM5CF007N617,SKODA,FABIA,M1,M1,1080.0,110.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
15367,3344603,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2001/116*0291*52,5J,ABCHYBX01,NFM5FM5CF008N617,SKODA,FABIA,M1,M1,1080.0,111.0,2455.0,1441.0,1441.0,Petrol,M,999.0,55.0
15368,3344608,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2001/116*0291*51,5J,ABCHYAX01,NFM5FM5CF007N617,SKODA,FABIA,M1,M1,1080.0,110.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
15369,3344609,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2001/116*0291*52,5J,ABCHYBX01,NFM5FM5CF008N617,SKODA,FABIA,M1,M1,1080.0,111.0,2455.0,1441.0,1441.0,Petrol,M,999.0,55.0
15370,3344611,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2001/116*0291*47,5J,ABCHYAX01,NFM5FM5CF007N617,SKODA,FABIA,M1,M1,1055.0,106.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
15371,3344616,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2001/116*0291*52,5J,ABCHYBX01,NFM5FM5CF008N617,SKODA,FABIA,M1,M1,1080.0,111.0,2455.0,1441.0,1441.0,Petrol,M,999.0,55.0
15372,3344629,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2001/116*0291*49,5J,ABCUSBX01,NFM5FM5A4054N617,SKODA,FABIA,M1,M1,1156.0,93.0,2455.0,1441.0,1441.0,Diesel,M,1422.0,66.0
15373,3344636,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2001/116*0291*48,5J,ABCHYAX01,NFM5FM5CF007N617,SKODA,FABIA,M1,M1,1055.0,106.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
15374,3344639,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2001/116*0291*49,5J,ABCUSBX01,NFM5FM5A4054N617,SKODA,FABIA,M1,M1,1156.0,93.0,2455.0,1441.0,1441.0,Diesel,M,1422.0,66.0
15375,3344643,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2001/116*0291*51,5J,ABCHYAX01,NFM5FM5CF007N617,SKODA,FABIA,M1,M1,1080.0,110.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
15376,3344645,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2001/116*0291*49,5J,ABCHYAX01,NFM5FM5CF007N617,SKODA,FABIA,M1,M1,1055.0,106.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
15377,3344646,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2001/116*0291*49,5J,ABCUSBX01,NFM5FM5A4054N617,SKODA,FABIA,M1,M1,1156.0,93.0,2455.0,1441.0,1441.0,Diesel,M,1422.0,66.0
15378,3344647,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2001/116*0291*50,5J,ABCUSBX01,NFM5FM5A4054N617,SKODA,FABIA,M1,M1,1156.0,100.0,2455.0,1441.0,1441.0,Diesel,M,1422.0,66.0
15379,3344651,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2001/116*0291*51,5J,ABCHYAX01,NFM5FM5CF007N617,SKODA,FABIA,M1,M1,1080.0,110.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
15380,3344652,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2001/116*0291*49,5J,ABCHYAX01,NFM5FM5CF007N617,SKODA,FABIA,M1,M1,1055.0,106.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
15381,3344653,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2001/116*0291*49,5J,ABCUSBX01,NFM5FM5A4054N617,SKODA,FABIA,M1,M1,1156.0,93.0,2455.0,1441.0,1441.0,Diesel,M,1422.0,66.0
15382,3344654,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2001/116*0291*50,5J,ABCUSBX01,NFM5FM5A4054N617,SKODA,FABIA,M1,M1,1156.0,100.0,2455.0,1441.0,1441.0,Diesel,M,1422.0,66.0
15383,3344658,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2001/116*0291*51,5J,ABCHYAX01,NFM5FM5CF007N617,SKODA,FABIA,M1,M1,1080.0,110.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
15384,3344659,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2001/116*0291*49,5J,ABCUSBX01,NFM5FM5A4054N617,SKODA,FABIA,M1,M1,1156.0,93.0,2455.0,1441.0,1441.0,Diesel,M,1422.0,66.0
15385,3344660,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2007/46*0250*14,NH,ABCXMA,NFM5FM52R029STN762SK,SKODA,RAPID,M1,M1,1275.0,99.0,2590.0,1441.0,1441.0,Diesel,M,1598.0,85.0
15386,3344662,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2001/116*0291*50,5J,ABCUSBX01,NFM5FM5A4054N617,SKODA,FABIA,M1,M1,1156.0,100.0,2455.0,1441.0,1441.0,Diesel,M,1422.0,66.0
15387,3344663,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2001/116*0291*49,5J,ABCHYAX01,NFM5FM5CF007N617,SKODA,FABIA,M1,M1,1055.0,106.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
15388,3344665,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2001/116*0291*50,5J,ABCHYAX01,NFM5FM5CF007N617,SKODA,FABIA,M1,M1,1055.0,106.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
15389,3344666,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2001/116*0291*51,5J,ABCHYAX01,NFM5FM5CF007N617,SKODA,FABIA,M1,M1,1080.0,110.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
15390,3344667,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2007/46*0250*15,NH,ABCXMA,NFM5FM52R029STN762SK,SKODA,RAPID,M1,M1,1275.0,99.0,2590.0,1441.0,1441.0,Diesel,M,1598.0,85.0
15391,3344668,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2001/116*0291*49,5J,ABCHYAX01,NFM5FM5CF007N617,SKODA,FABIA,M1,M1,1055.0,106.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
15392,3344673,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2001/116*0291*50,5J,ABCHYAX01,NFM5FM5CF007N617,SKODA,FABIA,M1,M1,1055.0,106.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
15393,3344674,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2007/46*0250*15,NH,ABCXMA,NFM5FM52R029STN762SK,SKODA,RAPID,M1,M1,1275.0,99.0,2590.0,1441.0,1441.0,Diesel,M,1598.0,85.0
15394,3344680,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2001/116*0291*50,5J,ABCHYAX01,NFM5FM5CF007N617,SKODA,FABIA,M1,M1,1055.0,106.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
15395,3344686,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2001/116*0291*50,5J,ABCHYAX01,NFM5FM5CF007N617,SKODA,FABIA,M1,M1,1055.0,106.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
15396,3344687,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2007/46*0250*16,NH,ABCXMA,NFM5FM52R029STN762SK,SKODA,RAPID,M1,M1,1275.0,99.0,2590.0,1441.0,1441.0,Diesel,M,1598.0,85.0
15397,3344693,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2001/116*0291*50,5J,ABCHYAX01,NFM5FM5CF007N617,SKODA,FABIA,M1,M1,1055.0,106.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
15398,3344694,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2007/46*0250*16,NH,ABCXMA,NFM5FM52R029STN762SK,SKODA,RAPID,M1,M1,1275.0,99.0,2590.0,1441.0,1441.0,Diesel,M,1598.0,85.0
15399,3344698,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2001/116*0291*50,5J,ABCUSBX01,NFM5FM5A4054N617,SKODA,FABIA,M1,M1,1156.0,100.0,2455.0,1441.0,1441.0,Diesel,M,1422.0,66.0
15400,3344704,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2001/116*0291*50,5J,ABCUSBX01,NFM5FM5A4054N617,SKODA,FABIA,M1,M1,1156.0,100.0,2455.0,1441.0,1441.0,Diesel,M,1422.0,66.0
15401,3344707,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2007/46*0250*16,NH,ABCXMA,NFM5FM52R029STN762SK,SKODA,RAPID,M1,M1,1275.0,99.0,2590.0,1441.0,1441.0,Diesel,M,1598.0,85.0
15402,3344709,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2001/116*0291*50,5J,ABCUSBX01,NFM5FM5A4054N617,SKODA,FABIA,M1,M1,1156.0,100.0,2455.0,1441.0,1441.0,Diesel,M,1422.0,66.0
15403,3344710,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2001/116*0291*50,5J,ABCHYAX01,NFM5FM5CF007N617,SKODA,FABIA,M1,M1,1055.0,106.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
15404,3344713,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2007/46*0250*16,NH,ABCXMA,NFM5FM52R029STN762SK,SKODA,RAPID,M1,M1,1275.0,99.0,2590.0,1441.0,1441.0,Diesel,M,1598.0,85.0
15405,3344715,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2001/116*0291*50,5J,ABCUSBX01,NFM5FM5A4054N617,SKODA,FABIA,M1,M1,1156.0,100.0,2455.0,1441.0,1441.0,Diesel,M,1422.0,66.0
15406,3344716,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2001/116*0291*50,5J,ABCHYAX01,NFM5FM5CF007N617,SKODA,FABIA,M1,M1,1055.0,106.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
15407,3344718,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2001/116*0291*52,5J,ABCHYBX01,NFM5FM5CF008N617,SKODA,FABIA,M1,M1,1080.0,111.0,2455.0,1441.0,1441.0,Petrol,M,999.0,55.0
15408,3344719,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2007/46*0250*16,NH,ABCXMA,NFM5FM52R029STN762SK,SKODA,RAPID,M1,M1,1275.0,99.0,2590.0,1441.0,1441.0,Diesel,M,1598.0,85.0
15409,3344721,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2001/116*0291*50,5J,ABCUSBX01,NFM5FM5A4054N617,SKODA,FABIA,M1,M1,1156.0,100.0,2455.0,1441.0,1441.0,Diesel,M,1422.0,66.0
15410,3344722,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2001/116*0291*50,5J,ABCHYAX01,NFM5FM5CF007N617,SKODA,FABIA,M1,M1,1055.0,106.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
15411,3344724,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2001/116*0291*53,5J,ABCHYBX01,NFM5FM5CF008N617,SKODA,FABIA,M1,M1,1080.0,111.0,2455.0,1441.0,1441.0,Petrol,M,999.0,55.0
15412,3344730,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2001/116*0291*50,5J,ABCHYAX01,NFM5FM5CF007N617,SKODA,FABIA,M1,M1,1055.0,106.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
15413,3344746,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2001/116*0291*53,5J,ABCHYBX01,NFM5FM5CF008N617,SKODA,FABIA,M1,M1,1080.0,111.0,2455.0,1441.0,1441.0,Petrol,M,999.0,55.0
15414,3344752,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2001/116*0291*53,5J,ABCHYBX01,NFM5FM5CF008N617,SKODA,FABIA,M1,M1,1080.0,111.0,2455.0,1441.0,1441.0,Petrol,M,999.0,55.0
15415,3344760,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2001/116*0291*48,5J,ABCHYBX01,NFM5FM5CF008N617,SKODA,FABIA,M1,M1,1055.0,108.0,2455.0,1441.0,1441.0,Petrol,M,999.0,55.0
15416,3344769,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2001/116*0291*49,5J,ABCHYBX01,NFM5FM5CF008N617,SKODA,FABIA,M1,M1,1055.0,108.0,2455.0,1441.0,1441.0,Petrol,M,999.0,55.0
15417,3344772,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2001/116*0291*50,5J,ABCUSBX01,NFM5FM5A4054N617,SKODA,FABIA,M1,M1,1156.0,100.0,2455.0,1441.0,1441.0,Diesel,M,1422.0,66.0
15418,3344775,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2001/116*0291*50,5J,ABCHYBX01,NFM5FM5CF008N617,SKODA,FABIA,M1,M1,1055.0,108.0,2455.0,1441.0,1441.0,Petrol,M,999.0,55.0
15419,3344779,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2001/116*0291*50,5J,ABCUSBX01,NFM5FM5A4054N617,SKODA,FABIA,M1,M1,1156.0,100.0,2455.0,1441.0,1441.0,Diesel,M,1422.0,66.0
15420,3344781,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2001/116*0291*50,5J,ABCHYBX01,NFM5FM5CF008N617,SKODA,FABIA,M1,M1,1055.0,108.0,2455.0,1441.0,1441.0,Petrol,M,999.0,55.0
15421,3344785,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2001/116*0291*50,5J,ABCHYAX01,NFM5FM5CF007N617,SKODA,FABIA,M1,M1,1055.0,106.0,2455.0,1441.0,1441.0,Petrol,M,999.0,44.0
15422,3344788,FR,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA AUTO AS,e11*2001/116*0291*50,5J,ABCUSBX01,NFM5FM5A4054N617,SKODA,FABIA,M1,M1,1156.0,100.0,2455.0,1441.0,1441.0,Diesel,M,1422.0,66.0
15503,4042448,CZ,VW GROUP PC,SKODA,SKODA AUTO AS,"SKODA AUTO A.S., MLADA BOLESLA",e11*2007/46*0250*14,NH,AACJZC,NFM5FM52T106STN761SK,SKODA,RAPID,M1,M1,1165.0,107.0,2589.0,1441.0,1478.0,Petrol,M,1197.0,66.0
15504,4042452,CZ,VW GROUP PC,SKODA,SKODA AUTO AS,"SKODA AUTO A.S., MLADA BOLESLA",e11*2007/46*0250*16,NH,ABCJZD,NFM6FM62U009STN762SK,SKODA,RAPID,M1,M1,1180.0,111.0,2590.0,1441.0,1478.0,Petrol,M,1197.0,81.0
15505,4042453,CZ,VW GROUP PC,SKODA,SKODA AUTO AS,"SKODA AUTO A.S., MLADA BOLESLA",e13*2007/46*1169*13,AA,ABCHYA,FM5FM5CF0117MMVR0N1SSK61,SKODA,CITIGO,M1,M1,926.0,101.0,2407.0,1412.0,1408.0,Petrol,M,999.0,44.0
15506,4042455,CZ,VW GROUP PC,SKODA,SKODA AUTO AS,"SKODA AUTO A.S., MLADA BOLESLA",e11*2007/46*0250*14,NH,AACJZC,NFM5FM52T106STN761SK,SKODA,RAPID,M1,M1,1165.0,107.0,2589.0,1441.0,1478.0,Petrol,M,1197.0,66.0
15507,4042456,CZ,VW GROUP PC,SKODA,SKODA AUTO AS,"SKODA AUTO A.S., MLADA BOLESLA",e13*2007/46*1169*12,AA,ABCHYA,FS5FS5CT0087MMVR0N1SSK61,SKODA,CITIGO,M1,M1,937.0,100.0,2407.0,1412.0,1408.0,Petrol,M,999.0,44.0
15508,4042460,CZ,VW GROUP PC,SKODA,SKODA AUTO AS,"SKODA AUTO A.S., MLADA BOLESLA",e13*2007/46*1169*13,AA,ABCHYA,FM5FM5CF0117MMVR0N1SSK61,SKODA,CITIGO,M1,M1,926.0,101.0,2407.0,1412.0,1408.0,Petrol,M,999.0,44.0
15509,4042461,CZ,VW GROUP PC,SKODA,SKODA AUTO AS,"SKODA AUTO A.S., MLADA BOLESLA",e11*2007/46*0250*16,NH,ABCJZD,NFM6FM62U009STN762SK,SKODA,RAPID,M1,M1,1180.0,111.0,2590.0,1441.0,1478.0,Petrol,M,1197.0,81.0
15510,4042463,CZ,VW GROUP PC,SKODA,SKODA AUTO AS,"SKODA AUTO A.S., MLADA BOLESLA",e11*2007/46*0250*14,NH,AACJZC,NFM5FM52T106STN761SK,SKODA,RAPID,M1,M1,1165.0,107.0,2589.0,1441.0,1478.0,Petrol,M,1197.0,66.0
15511,4042467,CZ,VW GROUP PC,SKODA,SKODA AUTO AS,"SKODA AUTO A.S., MLADA BOLESLA",e13*2007/46*1169*12,AA,ABCHYA,FS5FS5CT0087MMVR0N1SSK61,SKODA,CITIGO,M1,M1,937.0,100.0,2407.0,1412.0,1408.0,Petrol,M,999.0,44.0
15512,4042468,CZ,VW GROUP PC,SKODA,SKODA AUTO AS,"SKODA AUTO A.S., MLADA BOLESLA",e13*2007/46*1169*13,AA,ABCHYA,FM5FM5CF0117MMVR0N1SSK61,SKODA,CITIGO,M1,M1,926.0,101.0,2407.0,1412.0,1408.0,Petrol,M,999.0,44.0
15513,4042469,CZ,VW GROUP PC,SKODA,SKODA AUTO AS,"SKODA AUTO A.S., MLADA BOLESLA",e11*2007/46*0250*16,NH,ABCJZD,NFM6FM62U009STN762SK,SKODA,RAPID,M1,M1,1180.0,111.0,2590.0,1441.0,1478.0,Petrol,M,1197.0,81.0
15514,4042471,CZ,VW GROUP PC,SKODA,SKODA AUTO AS,"SKODA AUTO A.S., MLADA BOLESLA",e11*2007/46*0250*14,NH,AACJZC,NFM5FM52T106STN761SK,SKODA,RAPID,M1,M1,1165.0,107.0,2589.0,1441.0,1478.0,Petrol,M,1197.0,66.0
15515,4042473,CZ,VW GROUP PC,SKODA,SKODA AUTO AS,"SKODA AUTO A.S., MLADA BOLESLA",e13*2007/46*1169*12,AA,ABCHYA,FS5FS5CT0087MMVR0N1SSK61,SKODA,CITIGO,M1,M1,937.0,100.0,2407.0,1412.0,1408.0,Petrol,M,999.0,44.0
15516,4042475,CZ,VW GROUP PC,SKODA,SKODA AUTO AS,"SKODA AUTO A.S., MLADA BOLESLA",e13*2007/46*1169*13,AA,ABCHYA,FM5FM5CF0117MMVR0N1SSK61,SKODA,CITIGO,M1,M1,926.0,101.0,2407.0,1412.0,1408.0,Petrol,M,999.0,44.0
15517,4042478,CZ,VW GROUP PC,SKODA,SKODA AUTO AS,"SKODA AUTO A.S., MLADA BOLESLA",e11*2007/46*0250*16,NH,ABCJZD,NFM6FM62U009STN762SK,SKODA,RAPID,M1,M1,1180.0,111.0,2590.0,1441.0,1478.0,Petrol,M,1197.0,81.0
15518,4042479,CZ,VW GROUP PC,SKODA,SKODA AUTO AS,"SKODA AUTO A.S., MLADA BOLESLA",e11*2007/46*0250*14,NH,AACJZC,NFM5FM52T106STN761SK,SKODA,RAPID,M1,M1,1165.0,107.0,2589.0,1441.0,1478.0,Petrol,M,1197.0,66.0
15519,4042481,CZ,VW GROUP PC,SKODA,SKODA AUTO AS,"SKODA AUTO A.S., MLADA BOLESLA",e13*2007/46*1169*12,AA,ABCHYA,FS5FS5CT0087MMVR0N1SSK61,SKODA,CITIGO,M1,M1,937.0,100.0,2407.0,1412.0,1408.0,Petrol,M,999.0,44.0
15520,4042483,CZ,VW GROUP PC,SKODA,SKODA AUTO AS,"SKODA AUTO A.S., MLADA BOLESLA",e13*2007/46*1169*13,AA,ABCHYA,FM5FM5CF0117MMVR0N1SSK61,SKODA,CITIGO,M1,M1,926.0,101.0,2407.0,1412.0,1408.0,Petrol,M,999.0,44.0
15521,4042486,CZ,VW GROUP PC,SKODA,SKODA AUTO AS,"SKODA AUTO A.S., MLADA BOLESLA",e11*2007/46*0250*14,NH,AACJZC,NFM5FM52T106STN761SK,SKODA,RAPID,M1,M1,1165.0,107.0,2589.0,1441.0,1478.0,Petrol,M,1197.0,66.0
15522,4042488,CZ,VW GROUP PC,SKODA,SKODA AUTO AS,"SKODA AUTO A.S., MLADA BOLESLA",e13*2007/46*1169*12,AA,ABCHYA,FS5FS5CT0087MMVR0N1SSK61,SKODA,CITIGO,M1,M1,937.0,100.0,2407.0,1412.0,1408.0,Petrol,M,999.0,44.0
15523,4042491,CZ,VW GROUP PC,SKODA,SKODA AUTO AS,"SKODA AUTO A.S., MLADA BOLESLA",e13*2007/46*1169*13,AA,ABCHYA,FM5FM5CF0117MMVR0N1SSK61,SKODA,CITIGO,M1,M1,926.0,101.0,2407.0,1412.0,1408.0,Petrol,M,999.0,44.0
15524,4042493,CZ,VW GROUP PC,SKODA,SKODA AUTO AS,"SKODA AUTO A.S., MLADA BOLESLA",e11*2007/46*0250*14,NH,AACJZC,NFM5FM52T106STN761SK,SKODA,RAPID,M1,M1,1165.0,107.0,2589.0,1441.0,1478.0,Petrol,M,1197.0,66.0
15525,4042497,CZ,VW GROUP PC,SKODA,SKODA AUTO AS,"SKODA AUTO A.S., MLADA BOLESLA",e13*2007/46*1169*12,AA,ABCHYA,FS5FS5CT0087MMVR0N1SSK61,SKODA,CITIGO,M1,M1,937.0,100.0,2407.0,1412.0,1408.0,Petrol,M,999.0,44.0
15526,4042498,CZ,VW GROUP PC,SKODA,SKODA AUTO AS,"SKODA AUTO A.S., MLADA BOLESLA",e13*2007/46*1169*13,AA,ABCHYA,FM5FM5CF0117MMVR0N1SSK61,SKODA,CITIGO,M1,M1,926.0,101.0,2407.0,1412.0,1408.0,Petrol,M,999.0,44.0
15527,4042500,CZ,VW GROUP PC,SKODA,SKODA AUTO AS,"SKODA AUTO A.S., MLADA BOLESLA",e11*2007/46*0250*14,NH,AACJZC,NFM5FM52T106STN761SK,SKODA,RAPID,M1,M1,1165.0,107.0,2589.0,1441.0,1478.0,Petrol,M,1197.0,66.0
15528,4042504,CZ,VW GROUP PC,SKODA,SKODA AUTO AS,"SKODA AUTO A.S., MLADA BOLESLA",e13*2007/46*1169*12,AA,ABCHYA,FS5FS5CT0087MMVR0N1SSK61,SKODA,CITIGO,M1,M1,937.0,100.0,2407.0,1412.0,1408.0,Petrol,M,999.0,44.0
15529,4042505,CZ,VW GROUP PC,SKODA,SKODA AUTO AS,"SKODA AUTO A.S., MLADA BOLESLA",e13*2007/46*1169*13,AA,ABCHYA,FM5FM5CF0117MMVR0N1SSK61,SKODA,CITIGO,M1,M1,926.0,101.0,2407.0,1412.0,1408.0,Petrol,M,999.0,44.0
15530,4042507,CZ,VW GROUP PC,SKODA,SKODA AUTO AS,"SKODA AUTO A.S., MLADA BOLESLA",e11*2007/46*0250*14,NH,AACJZC,NFM5FM52T106STN761SK,SKODA,RAPID,M1,M1,1165.0,107.0,2589.0,1441.0,1478.0,Petrol,M,1197.0,66.0
15531,4042511,CZ,VW GROUP PC,SKODA,SKODA AUTO AS,"SKODA AUTO A.S., MLADA BOLESLA",e13*2007/46*1169*13,AA,ABCHYA,FM5FM5CF0117MMVR0N1SSK61,SKODA,CITIGO,M1,M1,926.0,101.0,2407.0,1412.0,1408.0,Petrol,M,999.0,44.0
15532,4042512,CZ,VW GROUP PC,SKODA,SKODA AUTO AS,"SKODA AUTO A.S., MLADA BOLESLA",e13*2007/46*1169*12,AA,ABCHYA,FS5FS5CT0087MMVR0N1SSK61,SKODA,CITIGO,M1,M1,937.0,100.0,2407.0,1412.0,1408.0,Petrol,M,999.0,44.0
15533,4042514,CZ,VW GROUP PC,SKODA,SKODA AUTO AS,"SKODA AUTO A.S., MLADA BOLESLA",e11*2007/46*0250*14,NH,AACJZC,NFM5FM52T106STN761SK,SKODA,RAPID,M1,M1,1165.0,107.0,2589.0,1441.0,1478.0,Petrol,M,1197.0,66.0
15534,4042518,CZ,VW GROUP PC,SKODA,SKODA AUTO AS,"SKODA AUTO A.S., MLADA BOLESLA",e13*2007/46*1169*13,AA,ABCHYA,FM5FM5CF0117MMVR0N1SSK61,SKODA,CITIGO,M1,M1,926.0,101.0,2407.0,1412.0,1408.0,Petrol,M,999.0,44.0
15535,4042519,CZ,VW GROUP PC,SKODA,SKODA AUTO AS,"SKODA AUTO A.S., MLADA BOLESLA",e13*2007/46*1169*12,AA,ABCHYA,FS5FS5CT0087MMVR0N1SSK61,SKODA,CITIGO,M1,M1,937.0,100.0,2407.0,1412.0,1408.0,Petrol,M,999.0,44.0
15536,4042521,CZ,VW GROUP PC,SKODA,SKODA AUTO AS,"SKODA AUTO A.S., MLADA BOLESLA",e11*2007/46*0250*14,NH,AACJZC,NFM5FM52T106STN761SK,SKODA,RAPID,M1,M1,1165.0,107.0,2589.0,1441.0,1478.0,Petrol,M,1197.0,66.0
15537,4042524,CZ,VW GROUP PC,SKODA,SKODA AUTO AS,"SKODA AUTO A.S., MLADA BOLESLA",e13*2007/46*1169*12,AA,ABCHYA,FS5FS5CT0087MMVR0N1SSK61,SKODA,CITIGO,M1,M1,937.0,100.0,2407.0,1412.0,1408.0,Petrol,M,999.0,44.0
15538,4042525,CZ,VW GROUP PC,SKODA,SKODA AUTO AS,"SKODA AUTO A.S., MLADA BOLESLA",e13*2007/46*1169*13,AA,ABCHYA,FM5FM5CF0117MMVR0N1SSK61,SKODA,CITIGO,M1,M1,926.0,101.0,2407.0,1412.0,1408.0,Petrol,M,999.0,44.0
